university,group_title,campaign_year,snapshot_date,applications,seat_counts,min_enrolled_score,last_rank
rudn,35.03.04 — Агрономия — Агрономия,2026,2026-08-08 18:41:38.845434+00:00,200,"{""general_competition"": 18}",,200
rudn,36.05.01 — Ветеринария — Ветеринария,2026,2026-08-08 18:41:39.214515+00:00,31,"{""general_competition"": 24}",,31
rudn,36.05.01 — Ветеринария — Ветеринария,2026,2026-08-08 18:41:39.028982+00:00,200,"{""general_competition"": 11}",,200
rudn,36.05.01 — Ветеринария — Ветеринария,2026,2026-08-08 18:41:39.103558+00:00,200,"{""general_competition"": 100}",,200
rudn,36.05.01 — Ветеринария — Ветеринария,2026,2026-08-08 18:41:39.166840+00:00,200,"{""general_competition"": 50}",,200
rudn,38.03.01 — Экономика — Аналитика данных в экономике и бизнесе,2026,2026-08-08 18:41:36.799483+00:00,200,"{""general_competition"": 23}",,200
rudn,38.03.01 — Экономика — Аналитика данных в экономике и бизнесе,2026,2026-08-08 18:41:36.656473+00:00,200,"{""general_competition"": 2}",,200
rudn,"38.03.01 — Экономика — Бизнес-консалтинг, цифровой учет и аудит",2026,2026-08-08 18:41:37.101446+00:00,200,"{""general_competition"": 2}",,200
rudn,"38.03.01 — Экономика — Бизнес-консалтинг, цифровой учет и аудит",2026,2026-08-08 18:41:37.226534+00:00,200,"{""general_competition"": 23}",,200
rudn,38.03.01 — Экономика — Мировая экономика и международная экономическая бе,2026,2026-08-08 18:41:36.253729+00:00,200,"{""general_competition"": 1}",,200
rudn,38.03.01 — Экономика — Мировая экономика и международная экономическая бе,2026,2026-08-08 18:41:36.387250+00:00,200,"{""general_competition"": 38}",,200
rudn,38.03.01 — Экономика — Экономика,2026,2026-08-08 18:41:35.685703+00:00,98,"{""general_competition"": 40}",,98
rudn,38.03.01 — Экономика — Экономика,2026,2026-08-08 18:41:35.644759+00:00,166,"{""general_competition"": 29}",,166
rudn,38.03.01 — Экономика — Экономика,2026,2026-08-08 18:41:35.600660+00:00,196,"{""general_competition"": 7}",,196
rudn,40.03.01 — Юриспруденция — Юриспруденция,2026,2026-08-08 18:41:35.720302+00:00,200,"{""general_competition"": 1}",,200
rudn,40.03.01 — Юриспруденция — Юриспруденция,2026,2026-08-08 18:41:35.810188+00:00,72,"{""general_competition"": 1}",,72
rudn,40.03.01 — Юриспруденция — Юриспруденция,2026,2026-08-08 18:41:35.830989+00:00,140,"{""general_competition"": 32}",,140
rudn,40.03.01 — Юриспруденция — Юриспруденция,2026,2026-08-08 18:41:35.766523+00:00,200,"{""general_competition"": 22}",,200
rudn,42.03.01 — Реклама и связи с общественностью — Реклама и связи с общественностью,2026,2026-08-08 18:41:35.864605+00:00,200,"{""general_competition"": 24}",,200
rudn,42.03.01 — Реклама и связи с общественностью — Реклама и связи с общественностью,2026,2026-08-08 18:41:36.012544+00:00,200,"{""general_competition"": 299}",,200
rudn,45.03.01 — Филология — Прикладная цифровая филология,2026,2026-08-08 18:41:37.526921+00:00,200,"{""general_competition"": 56}",,200
rudn,45.03.01 — Филология — Прикладная цифровая филология,2026,2026-08-08 18:41:37.596800+00:00,177,"{""general_competition"": 10}",,177
rudn,45.03.01 — Филология — Прикладная цифровая филология,2026,2026-08-08 18:41:37.642959+00:00,199,"{""general_competition"": 9}",,199
rudn,45.03.01 — Филология — Прикладная цифровая филология,2026,2026-08-08 18:41:37.689969+00:00,177,"{""general_competition"": 12}",,177
rudn,45.03.01 — Филология — Прикладная цифровая филология,2026,2026-08-08 18:41:37.454224+00:00,200,"{""general_competition"": 10}",,200
rudn,45.03.01 — Филология — Филология,2026,2026-08-08 18:41:35.502262+00:00,169,"{""general_competition"": 8}",,169
rudn,45.03.01 — Филология — Филология,2026,2026-08-08 18:41:35.541731+00:00,94,"{""general_competition"": 5}",,94
rudn,45.03.02 — Лингвистика — Лингвистика,2026,2026-08-08 18:41:35.372588+00:00,200,"{""general_competition"": 23}",,200
rudn,45.03.02 — Лингвистика — Лингвистика,2026,2026-08-08 18:41:35.427100+00:00,200,"{""general_competition"": 18}",,200
rudn,45.03.04 — Интеллектуальные системы в гуманитарной сфере — Кибертехнологии и анализ данных в гуманитарной сфе,2026,2026-08-08 18:41:37.893561+00:00,200,"{""general_competition"": 24}",,200
rudn,45.03.04 — Интеллектуальные системы в гуманитарной сфере — Кибертехнологии и анализ данных в гуманитарной сфе,2026,2026-08-08 18:41:37.731701+00:00,200,"{""general_competition"": 7}",,200
rudn,45.03.04 — Интеллектуальные системы в гуманитарной сфере — Кибертехнологии и анализ данных в гуманитарной сфе,2026,2026-08-08 18:41:37.812403+00:00,200,"{""general_competition"": 60}",,200
sechenov,19491,2026,2026-08-08 14:36:52.871719+00:00,5,{},,5
sechenov,19493,2026,2026-08-08 14:36:52.875515+00:00,5,{},,5
sechenov,19506,2026,2026-08-08 14:36:52.878601+00:00,5,{},,5
sechenov,19508,2026,2026-08-08 14:36:52.880824+00:00,5,{},,5
sechenov,19645,2026,2026-08-08 14:36:52.883080+00:00,5,{},,5
stankin,09.03.01 Информатика и вычислительная техника,2026,2026-08-08 18:38:46.506460+00:00,50,{},253.0,50
stankin,09.03.01.01 Разработка программных комплексов,2026,2026-08-08 18:38:46.557151+00:00,50,{},264.0,50
stankin,09.03.02 Информационные системы и технологии,2026,2026-08-08 18:38:46.572134+00:00,50,{},247.0,50
stankin,09.03.02.01 Разработка и внедрение корпоративных информационных систем,2026,2026-08-08 18:38:46.593262+00:00,50,{},251.0,50
stankin,09.03.03.01 Математическое и компьютерное моделирование процессов и систем,2026,2026-08-08 18:38:46.610514+00:00,50,{},250.0,50
stankin,09.03.03.02 Управление данными,2026,2026-08-08 18:38:46.623621+00:00,50,{},255.0,50
stankin,09.03.04 Программная инженерия,2026,2026-08-08 18:38:46.636884+00:00,50,{},262.0,50
stankin,12.03.01 Приборостроение,2026,2026-08-08 18:38:46.653756+00:00,50,{},225.0,50
stankin,15.03.01 Машиностроение,2026,2026-08-08 18:38:46.669042+00:00,49,{},234.0,49
stankin,15.03.01.01 Многоосевые металлообрабатывающие центры,2026,2026-08-08 18:38:46.683423+00:00,49,{},236.0,49
stankin,15.03.02 Технологические машины и оборудование,2026,2026-08-08 18:38:46.699090+00:00,50,{},231.0,50
stankin,15.03.04 Автоматизация технологических процессов и производств,2026,2026-08-08 18:38:46.708944+00:00,50,{},247.0,50
stankin,15.03.05 Конструкторско-технологическое обеспечение машиностроительных производств,2026,2026-08-08 18:38:46.720839+00:00,50,{},230.0,50
stankin,15.03.05.01 Высокопроизводительный металлообрабатывающий инструмент,2026,2026-08-08 18:38:46.733230+00:00,50,{},223.0,50
stankin,15.03.06 Мехатроника и робототехника,2026,2026-08-08 18:38:46.744818+00:00,50,{},246.0,50
stankin,15.05.01 Проектирование технологических машин и комплексов,2026,2026-08-08 18:38:46.756189+00:00,50,{},236.0,50
stankin,20.03.01 Техносферная безопасность,2026,2026-08-08 18:38:46.766568+00:00,50,{},215.0,50
stankin,22.03.01 Материаловедение и технологии материалов,2026,2026-08-08 18:38:46.778112+00:00,50,{},224.0,50
stankin,27.03.01 Стандартизация и метрология,2026,2026-08-08 18:38:46.788660+00:00,50,{},219.0,50
stankin,27.03.02 Управление качеством,2026,2026-08-08 18:38:46.799169+00:00,50,{},232.0,50
stankin,27.03.04 Управление в технических системах,2026,2026-08-08 18:38:46.810302+00:00,50,{},242.0,50
